cid,list_id,company,position,office,office_state,job_type
c685,f1000_446,Dana,Data Scientist II,Boston,MA,data_science
c686,f1000_143,Danaher,Senior QC Scientist,Fremont,CA,data_science
c687,forbes_34,Databricks,Software Engineer - Machine Learning / R,San Francisco,CA,data_science
c688,forbes_58,Dataminr,Research Scientist,New York,NY,data_science
c689,f1000_40,Dell,Sr Data Scientist,Round Rock,TX,data_science
c690,f1000_70,Delta Air Lines,Full Stack Developer Data Science,Atlanta,GA,data_science
c691,f1000_977,Deluxe,Data Engineer,Santa Monica,CA,data_science
c692,ru_DNLI,Denali Therapeutics,Clinical Data Scientist,South San Francisco,CA,data_science
c693,ru_DXCM,Dexcom,Data Scientist 2,San Diego,CA,data_science
c694,f1000_339,Dick's Sporting Goods,Senior Data Engineer,Coraopolis,PA,data_science
c695,glassdoor_130,Discount Tire,Data Scientist II,Scottsdale,AZ,data_science
c696,f1000_276,Discover Financial Services,Sr Data Scientist,Riverwoods,IL,data_science
c697,ru_DISCA,Discovery,Data Science Lead,New York,NY,data_science
c698,f1000_411,Discovery Communications,Data Science Lead,New York,NY,data_science
c699,f1000_51,Disney,Data Scientist,New York,NY,data_science
c700,nasdaq_DOCU,DocuSign,Director - Data Science,Chicago,IL,data_science
c701,nasdaq_DOMO,Domo,Data Scientist,American Fork,UT,data_science
c702,bi_3,DoorDash,Data Scientist - Analytics,San Francisco,CA,data_science
c703,cnbc_39,Drawbridge,Senior Data Scientist,San Mateo,CA,data_science
c704,nasdaq_DBX,Dropbox,Security Data Scientist,San Francisco,CA,data_science
c705,cnbc_34,Duolingo,Machine Learning Engineer,Pittsburgh,PA,data_science
c706,ru_DVAX,Dynavax Technologies,Senior Scientist,Berkeley,CA,data_science
c707,nasdaq_EPAM,EPAM Systems,Senior Machine Learning Engineer,New York,NY,data_science
c708,ru_EML,Eastern,Data Scientist/Engineer,Austin,TX,data_science
c709,nasdaq_ETN,Eaton,Data Scientist,Eden Prairie,MN,data_science
c710,ru_EV,Eaton Vance,ESG Research Analyst - Materials Sector,Washington,DC,data_science
c711,f1000_210,Ecolab,Data Scientist,Naperville,IL,data_science
c712,f1000_844,Edgewell Personal Care,Associate Scientist,Allendale,NJ,data_science
c713,f1000_234,Edison,Data Scientist,San Jose,CA,data_science
c714,ru_EDIT,Editas Medicine,Scientist I/II - Immunotherapy,Cambridge,MA,data_science
c715,glassdoor_135,Edward Jones,Senior Data Scientist,St. Louis,MO,data_science
c716,f1000_733,Edwards Lifesciences,Data Engineer II,Irvine,CA,data_science
c717,f1000_555,Electronic Arts,Data Scientist,Redwood City,CA,data_science
c718,f1000_131,Eli Lilly,Data Scientist-Data-Machine Learning/AI,Indianapolis,IN,data_science
c719,ru_EBS,Emergent Biosolutions,Scientist,Gaithersburg,MD,data_science
c720,ru_EIG,Employers,IT - Senior Data Engineer I,Kansas City,MO,data_science
c721,ru_ENTA,Enanta Pharmaceuticals,Scientist - Medicinal Chemistry,Watertown,MA,data_science
c722,ru_ENDP,Endo,Scientist I - AR&D,Rochester,MI,data_science
c723,f1000_78,Energy Transfer Family of Partnerships,Associate Environmental Scientist,Houston,TX,data_science
c724,nasdaq_ENPH,Enphase Energy,Sr Data and Machine Learning Specialist,Petaluma,CA,data_science
c725,ru_ENTG,Entegris,Materials Scientist,Bloomington,MN,data_science
c726,f1000_262,Entergy,Data Engineer,The Woodlands,TX,data_science
c727,ru_ENZ,Enzo Biochem,Director of Scientific Affairs and Business Development,Manhattan,NY,data_science
c728,ru_EPZM,Epizyme,Scientist - Biological Sciences,Cambridge,MA,data_science
c729,f1000_702,Equifax,Data Scientist,Atlanta,GA,data_science
c730,f1000_824,Equity Residential,Data Scientist,Chicago,IL,data_science
c731,nasdaq_ERIC,Ericsson,Data Scientist,Plano,TX,data_science
c732,ru_ETSY,Etsy,Data Scientist - Inference,San Francisco,CA,data_science
c733,nasdaq_EB,Eventbrite,Data Scientist - Risk,San Francisco,CA,data_science
c734,ru_EXAS,Exact Sciences,Senior Research Scientist,San Diego,CA,data_science
c735,ru_EXEL,Exelixis,Senior Scientist I,Alameda,CA,data_science
c736,f1000_88,Exelon,Manager Grid Intelligence & Data Science,Oak Brook,IL,data_science
c737,f1000_316,Expedia,Data Scientist I,Bellevue,WA,data_science
c738,ru_EXPO,Exponent,Scientist,Menlo Park,CA,data_science
c739,f1000_892,Express,Sr Data Scientist,St. Louis,MO,data_science
c740,f1000_21,Express Scripts,Sr Data Scientist,St. Louis,MO,data_science
c741,f1000_3,ExxonMobil,Research Data Scientist,Houston,TX,data_science
c742,f1000_556,FM Global,Sr Data Scientist-Predictive Analytics,Johnston,RI,data_science
c743,f1000_680,FMC,Cheminformatics Scientist,Newark,DE,data_science
c744,f1000_97,Facebook,Data Scientist,Menlo Park,CA,data_science
c745,f1000_19,Fannie Mae,Senior Data Scientist,Washington,DC,data_science
c746,f1000_57,FedEx,Data Scientist Memphis - TN Area,Collierville,TN,data_science
c747,glassdoor_134,FedEx Freight,Sr Analyst-Operations Research,Harrison,AR,data_science
c748,ru_FII,Federated Investors,Lead Data Scientist,Pittsburgh,PA,data_science
c749,ru_FOE,Ferro,Sr Scientist,King of Prussia,PA,data_science
c750,nasdaq_FNSR,Finisar,Quality Data Engineer,Allen,TX,data_science
c751,f1000_967,Finish Line,Data Scientist,Indianapolis,IN,data_science
c752,nasdaq_FEYE,FireEye,Staff Data Scientist,Reston,VA,data_science
c753,f1000_737,First Solar,Developer II - Data Engineer,Perrysburg,OH,data_science
c754,f1000_195,FirstEnergy,IT SOC Data Engineer,Wadsworth,OH,data_science
c755,f1000_470,Fiserv,Data Engineer,Chicago,IL,data_science
c756,f1000_897,Fitbit,Senior Data Scientist,San Francisco,CA,data_science
c757,ru_FLXN,Flexion Therapeutics,Senior Scientist - Analytical,Burlington,MA,data_science
c758,ru_FLIR,Flir Systems,Scientist,West Lafayette,IN,data_science
c759,ru_FLNT,Fluent,Junior Data Engineer,New York,NY,data_science
c760,ru_FLDM,Fluidigm,Bioinformatics Scientist I/II,South San Francisco,CA,data_science
c761,f1000_148,Fluor,Environmental Engineer/Scientist II,Idaho Falls,ID,data_science
c762,f1000_347,Foot Locker,Principal Data Scientist,Bradenton,FL,data_science
c763,f1000_9,Ford Motor,Data Scientist,Dearborn,MI,data_science
c764,nasdaq_FSCT,ForeScout Technologies,Data Scientist,San Jose,CA,data_science
c765,nasdaq_FTNT,Fortinet,Data Scientist,Sunnyvale,CA,data_science
c766,ru_FMI,Foundation Medicine,Head of Data Science,Cambridge,MA,data_science
c767,f1000_38,Freddie Mac,Data Scientist Senior,McLean,VA,data_science
c768,f1000_174,Freeport-McMoRan,Data Scientist II - - AZ,Phoenix,AZ,data_science
c769,ru_GTHX,G1 Therapeutics,Director - Clinical Scientist,Durham,NC,data_science
c770,f1000_177,GAP,Manager - Data Science Engineering,San Francisco,CA,data_science
c771,ru_GEO,GEO,JAIL OFFICER,Alhambra,CA,data_science
c772,f1000_721,Gannett,Data Scientist,McLean,VA,data_science
c773,ru_GRMN,Garmin,Data Scientist - Weather Radar,Cary,NC,data_science
c774,f1000_820,Gartner,Data Scientist,Stamford,CT,data_science
c775,f1000_1,Geico,Data Scientist,Chevy Chase,MD,data_science
c776,f1000_89,General Dynamics,Data Scientist,Lanham,MD,data_science
c777,f1000_12,General Electric,Data Scientist,Hoffman Estates,IL,data_science
c778,f1000_164,General Mills,Global Consumer Insights Sr Associate - Data Scientist,Minneapolis,MN,data_science
c779,ru_GNMK,Genmark Diagnostics,Scientist - Assay Development,Carlsbad,CA,data_science
c780,ru_GHDX,Genomic Health,Lead Data Scientist,Redwood City,CA,data_science
c781,f1000_91,Gilead Sciences,Clinical Data Scientist,Foster City,CA,data_science
c782,cnbc_20,Ginkgo Bioworks,Scientist - Assay Development,Boston,MA,data_science
c783,ru_GKOS,Glaukos,Sr Regional Clinical Research Associate,San Clemente,CA,data_science
c784,ru_GLYC,Glycomimetics,Director - Translational Research,Rockville,MD,data_science
c785,f1000_979,GoDaddy,Principal Data Engineer - Analytics,Kirkland,WA,data_science
c786,ru_GOGO,Gogo,Sr Software Data Engineer,Chicago,IL,data_science
c787,f1000_77,Goldman Sachs,CIMD - Consumer Finance - Decision and Data Scientist,New York,NY,data_science
c788,f1000_183,Goodyear,Data Scientist,Akron,OH,data_science
c789,glassdoor_57,Google,Data Scientist - Engineering,San Francisco,CA,data_science
c790,f1000_812,Graham,Materials Research Engineer,York,PA,data_science
c791,f1000_281,Grainger,Data Scientist,Lake Forest,IL,data_science
c792,glassdoor_17,Grand Rounds,Data Scientist,San Francisco,CA,data_science
c793,f1000_807,Granite Construction,TRAINING & DEVP MGR,The Woodlands,TX,data_science
c794,f1000_703,Groupon,Data Scientist,Chicago,IL,data_science
c795,f1000_217,Guardian Life Insurance Company,Data Scientist III - PHD Preferred,New York,NY,data_science
c796,nasdaq_GWRE,Guidewire Software,Data Scientist - Cyber Risk Analytics - - CA,San Mateo,CA,data_science
c797,forbes_32,Gusto,Data Scientist - Models and Algorithms,San Francisco,CA,data_science
c798,f1000_726,H&R Block,Senior Data Scientist,Kansas City,MO,data_science
c799,f1000_62,HCA,Sr Big Data Engineer,Nashville,TN,data_science
c800,ru_HF,HFF,Data Scientist ,Houston,TX,data_science
c801,f1000_60,HP,Data Scientist,Spring,TX,data_science
c802,ru_HUBG,HUB,Manager - Machine Learning,Oak Brook,IL,data_science
c803,f1000_172,Halliburton,Senior Machine Learning Software Engineer,Houston,TX,data_science
c804,ru_HALO,Halozyme Therapeutics,Vice President - Global Medical and Scientific Affairs Oncology,San Francisco,CA,data_science
c805,ru_THG,Hanover Insurance,Sr Data Scientist,Worcester,MA,data_science
c806,f1000_516,Hanover Insurance Group,Sr Data Scientist,Worcester,MA,data_science
c807,f1000_362,Harris,Data Scientsit,Melbourne,FL,data_science
c808,f1000_508,Hasbro,Data Scientist,East Providence,RI,data_science
c809,f1000_818,Hawaiian,Data Scientist - Marketing Analytics,Honolulu,HI,data_science
c810,ru_HCA,Hca Healthcare,Sr Big Data Engineer,Nashville,TN,data_science
c811,forbes_70,Health Catalyst,NLP Data Scientist,Boston,MA,data_science
c812,ru_HCSG,Healthcare,Data Scientist,Emeryville,CA,data_science
c813,ru_HLF,Herbalife Nutrition,Fantastic Sr Scientist opportunity,Lake Forest,CA,data_science
c814,ru_HRTX,Heron Therapeutics,In-house Clinical Research Associate,San Diego,CA,data_science
c815,f1000_368,Hershey,Senior Data Scientist,Hershey,PA,data_science
c816,ru_HSY,Hershey Company,Senior Data Scientist,Hershey,PA,data_science
c817,f1000_58,Hewlett Packard Enterprise,Data Scientist,Houston,TX,data_science
c818,f1000_935,Hexcel,Research Engineer,Dublin,CA,data_science
c819,ru_HIL,Hill,Data Scientist,Charlottesville,VA,data_science
c820,f1000_240,Hilton Corporate,Manager - Data Engineer and Architect,McLean,VA,data_science
c821,f1000_22,Home Depot,Data Scientist,Atlanta,GA,data_science
c822,ru_FIXX,Homology Medicines,Scientist - BioAnalytical Gene Therapy,Bedford,MA,data_science
c823,f1000_72,Honeywell,Sr Data Scientist,Mason,OH,data_science
c824,cnbc_30,Houzz,Economist/Data Scientist,Palo Alto,CA,data_science
c825,ru_HHC,Howard Hughes,Research Assistant,Boston,MA,data_science
c826,f1000_639,Hub Group,Manager - Machine Learning,Oak Brook,IL,data_science
c827,f1000_52,Humana,Data Scientist 2,Louisville,KY,data_science
c828,f1000_288,Huntsman,Formulation Scientist - Paint Applications,Houston,TX,data_science
c829,ru_ICFI,ICF,Data Scientist,Fairfax,VA,data_science
c830,nasdaq_INFO,IHS Markit,Data Scientist I,Rockville,MD,data_science
c831,nasdaq_ICHR,Ichor,Cell Biology Research Scientist,LaFayette,NY,data_science
c832,ru_ICUI,Icu Medical,Development Scientist - Materials,Austin,TX,data_science
c833,ru_IDRA,Idera Pharmaceuticals,Associate Director - Clinical Scientist,Exton,PA,data_science
c834,vault_134,Ignyte Group,Data Engineer,Washington,DC,data_science
c835,f1000_832,Illumina,Machine Learning/AI Engineer,San Diego,CA,data_science
c836,ru_IMMU,Immunomedics,Sr Director - Clinical Data Sciences,Morris Plains,NJ,data_science
c837,ru_INCY,Incyte,Research Investigator - Pharmacology,Wilmington,DE,data_science
c838,ru_IHC,Independence,Data Scientist,Philadelphia,PA,data_science
c839,glassdoor_46,Indigo,Pricing Data Scientist,Boston,MA,data_science
c840,ru_III,Information Services,Machine Learning AI System Analytics Engineer,Ipswich,MA,data_science
c841,f1000_455,Ingredion,Sensory Scientist,Bridgewater,NJ,data_science
c842,ru_INO,Inovio Pharmaceuticals,Clinical Scientist,Plymouth Meeting,PA,data_science
c843,f1000_472,Insight Enterprises,Data Scientist,Columbus,OH,data_science
c844,bi_15,Instacart,Data Science Manager,San Francisco,CA,data_science
c845,f1000_46,Intel,Data Scientist,Phoenix,AZ,data_science
c846,ru_IBKR,Interactive Brokers,Data Scientist,Greenwich,CT,data_science
c847,forbes_19,Intercom,Product Research Manager,San Francisco,CA,data_science
c848,f1000_436,Intercontinental Exchange,Data Scientist,Atlanta,GA,data_science
c849,ru_XENT,Intersect Ent,Sr Scientist - Analytical and CMC,Menlo Park,CA,data_science
c850,ru_XON,Intrexon,Scientist - Fermentation,South San Francisco,CA,data_science
c851,f1000_526,Intuit,Staff Data Scientist,San Diego,CA,data_science
c852,f1000_772,Intuitive Surgical,Machine Learning Scientist,Norcross,GA,data_science
c853,ru_IVZ,Invesco,Data Scientist-Pricing,Houston,TX,data_science
c854,ru_NVTA,Invitae,Data Scientist,Dallas,TX,data_science
c855,ru_IONS,Ionis Pharmaceuticals,Scientist,Carlsbad,CA,data_science
c856,ru_IQV,Iqvia,Data Science Engineer,Durham,NC,data_science
c857,ru_IRBT,Irobot,Software Manager - Machine Learning,Bedford,MA,data_science
c858,ru_IRWD,Ironwood Pharmaceuticals,Pharmacovigilance Scientist,Cambridge,MA,data_science
c859,f1000_932,Itron,Machine Learning Engineer,Liberty Lake,WA,data_science
c860,f1000_220,J.C. Penney,Data Scientist,Plano,TX,data_science
c861,f1000_151,Jabil,Sterilization Scientist,Albuquerque,NM,data_science
c862,f1000_34,Johnson & Johnson,Data Scientist,New Brunswick,NJ,data_science
c863,ru_JNCE,Jounce Therapeutics,Clinical Scientist,Cambridge,MA,data_science
c864,ru_LRN,K12,Research Director,Herndon,VA,data_science
c865,f1000_566,KBR,Data Science Instructor - Journeyman,Dayton,OH,data_science
c866,f1000_732,KLA-Tencor,Machine Learning Research Position,Milpitas,CA,data_science
c867,vault_111,KPMG,Manager - Data Scientist,Salt Lake City,UT,data_science
c868,glassdoor_147,Kaiser Permanente,Data Scientist,Pasadena,CA,data_science
c869,f1000_853,Kansas City Southern,Network Services Data Scientist,Kansas City,MO,data_science
c870,f1000_701,Kar Auction Services,Data Scientist,Chicago,IL,data_science
c871,glassdoor_106,Keller Williams,Senior Data Engineer,Austin,TX,data_science
c872,f1000_489,Kelly Services,Scientist II - Cell Culture - - CA,Carlsbad,CA,data_science
c873,f1000_802,Kemper,Data Scientist,Chicago,IL,data_science
c874,f1000_744,Keysight Technologies,Data Scientist,Santa Clara,CA,data_science
c875,ru_KEYW,Keyw,Data Scientist,Herndon,VA,data_science
c876,f1000_154,Kimberly-Clark,Senior Director - Marketing Research Innovation,Chicago,IL,data_science
c877,f1000_149,Kohls,Data Science Engineer,Milpitas,CA,data_science
c878,f1000_105,Kraft Heinz,Head of Data Science,Chicago,IL,data_science
c879,glassdoor_93,Kronos,Senior Scientist - Drug Discovery Cancer Biology,Cambridge,MA,data_science
c880,f1000_272,L3 Technologies,Data Scientist,Chantilly,VA,data_science
c881,nasdaq_LN,LINE,Data Scientist,Indianapolis,IN,data_science
c882,ru_LNTH,Lantheus,Sr Quality Scientist,North Billerica,MA,data_science
c883,cnbc_25,LanzaTech,Automation Scientist,Skokie,IL,data_science
c884,f1000_248,Las Vegas Sands,Senior Manager - eCommerce Analytics and Data Science,Las Vegas,NV,data_science
c885,glassdoor_73,Lawrence Livermore National Laboratory,Data Scientist,Livermore,CA,data_science
c886,f1000_380,Leidos,Data Scientist,McLean,VA,data_science
c887,f1000_541,Levi Strauss,Senior Data Engineer,San Francisco,CA,data_science
c888,f1000_74,Liberty Mutual,Director I - Data Science,Boston,MA,data_science
c889,nasdaq_RAMP,LiveRamp,Data Scientist,Conway,AR,data_science
c890,f1000_55,Lockheed Martin,Data Scientist,Rochester,NY,data_science
c891,nasdaq_LOGM,LogMein,Staff Data Scientist,Boston,MA,data_science
c892,forbes_43,Lookout,Enterprise Design Researcher - Innovation Strategist,San Francisco,CA,data_science
c893,f1000_39,Lowe's,HR Analytics - Data Scientist,Mooresville,NC,data_science
c894,ru_LL,Lumber Liquidators,Data Scientist - - Virginia,Richmond,VA,data_science
c895,cnbc_4,Lyft,Data Scientist,New York,NY,data_science
c896,f1000_454,M&T Bank,Sr Big Data Engineer,Cheektowaga,NY,data_science
c897,glassdoor_117,MD Anderson Cancer Center,RESEARCH SCIENTIST - PEDIATRICS RESEARCH,Houston,TX,data_science
c898,f1000_296,MGM Resorts,Data Scientist,Las Vegas,NV,data_science
c899,ru_MGNX,Macrogenics,Scientist III - Analytical Sciences,Rockville,MD,data_science
c900,f1000_109,Macy's,Data Scientist,New York,NY,data_science
c901,bi_11,Magic Leap,Senior Human Vision Scientist,Plantation,FL,data_science
c902,forbes_10,Mailchimp,Data Science Manager,Atlanta,GA,data_science
c903,ru_MNK,Mallinckrodt,Formulations Scientist,St. Louis,MO,data_science
c904,ru_MANT,Mantech,Data Scientist,Alexandria,VA,data_science
c905,f1000_50,Marathon Petroleum,Data Scientist,Findlay,OH,data_science
c906,ru_MCS,Marcus,Lead Data Engineer,Dallas,TX,data_science
c907,f1000_162,Marriott,Director-Advanced Data Science,Bethesda,MD,data_science
c908,ru_MBII,Marrone Bio Innovations,FORMULATIONS CHEMIST - PRINCIPAL SCIENTIST,Davis,CA,data_science
c909,ru_MASI,Masimo,Sr Artificial Intelligence/Machine Learning Engineer,Irvine,CA,data_science
c910,glassdoor_133,Massachusetts General Hospital,Data Scientist/Developer I,Boston,MA,data_science
c911,f1000_266,Mastercard,Consultant - Data Scientist-2,Purchase,NY,data_science
c912,ru_MTCH,Match,Bioinformatics Scientist,Minneapolis,MN,data_science
c913,f1000_473,Mattel,Jr Data Scientist,El Segundo,CA,data_science
c914,ru_MATW,Matthews,PHD Scientist - Metabolism Env'l Fate Studies,Greensboro,NC,data_science
c915,f1000_831,Maximus,Sr Manager Data Science,Denver,CO,data_science
c916,f1000_552,McCormick,Senior Data Scientist,Hunt Valley,MD,data_science
c917,f1000_4,McKesson,Data Scientist,Dallas-Fort Worth,TX,data_science
c918,vault_100,McKinsey & Company,Data Scientist - Ingenuity,Waltham,MA,data_science
c919,ru_MDR,Mcdermott,Data Scientist,Houston,TX,data_science
c920,ru_MDCO,Medicines,Scientist - Biology,Cambridge,MA,data_science
c921,ru_MEDP,Medpace,Bioinformatics Scientist,Cincinnati,OH,data_science
c922,ru_MDT,Medtronic,Pr Data Scientist,Northridge,CA,data_science
c923,glassdoor_115,Memorial Sloan Kettering,Machine Learning Engineer,New York,NY,data_science
c924,f1000_68,Merck,Postdoctoral Research Fellow Molecular Machine Learning,West Point,PA,data_science
c925,ru_MDP,Meredith,Data Scientist,Los Angeles,CA,data_science
c926,f1000_41,MetLife,Principal Data Scientist - Efficacy,Cary,NC,data_science
c927,ru_KORS,Michael Kors,Senior Data Engineer,East Rutherford,NJ,data_science
c928,f1000_495,Michaels,Director Data Science,Irving,TX,data_science
c929,f1000_27,Microsoft,DATA SCIENTIST,Chicago,IL,data_science
c930,nasdaq_MB,Mindbody,Head of Machine Learning,San Francisco,CA,data_science
c931,ru_MTX,Minerals Technologies,Scientist,Easton,PA,data_science
c932,ru_MG,Mistras,Acoustic Emission Research Scientist,Princeton Junction,NJ,data_science
c933,nasdaq_MITK,Mitek Systems,Sr Data Engineer / Data Manager,San Diego,CA,data_science
c934,bi_13,Moderna Therapeutics,Senior/Principal Scientist - DMPK,Cambridge,MA,data_science
c935,ru_MTEM,Molecular Templates,Clinical Scientist,Jersey City,NJ,data_science
c936,ru_MNTA,Momenta Pharmaceuticals,Research Associate/Senior Research Associate - Protein Purifications,Cambridge,MA,data_science
c937,f1000_108,Mondelez,Senior Data Scientist I R&D,Parsippany,NJ,data_science
c938,nasdaq_MDB,MongoDB,Data Scientist - Growth,New York,NY,data_science
c939,f1000_630,Moody's,SVP Data Scientist Lead,New York,NY,data_science
c940,f1000_75,Morgan Stanley,Data Scientist,New York,NY,data_science
c941,f1000_432,Motorola Solutions,Data Scientist,Chicago,IL,data_science
c942,ru_MOV,Movado,Data Scientist,New York,NY,data_science
c943,ru_MBIO,Mustang Bio,Princiapal/Senior Scientist Translational and Correlative Sciences,Worcester,MA,data_science
c944,ru_MYL,Mylan,Scientist QC Operations,Saint Albans,VT,data_science
c945,ru_MYOK,Myokardia,Research Associate I - Cell biology,San Francisco,CA,data_science
c946,ru_MYGN,Myriad Genetics,Scientist - Computational Biologist,South San Francisco,CA,data_science
c947,nasdaq_NICE,NICE,Scientist I,Montvale,NJ,data_science
c948,glassdoor_88,NIH,Research Scientist,Rockville,MD,data_science
c949,f1000_909,NOW,Sr Data Scientist,Seattle,WA,data_science
c950,forbes_95,Namely,Principal Data Scientist,New York,NY,data_science
c951,ru_NANO,Nanometrics,Applications Scientist/Engineer - New Mexico,Albuquerque,NM,data_science
c952,nasdaq_NH,NantHealth,Director/Senior Director - Data Engineering,Culver City,CA,data_science
c953,ru_NK,Nantkwest,Research Associate,Woburn,MA,data_science
c954,f1000_619,Nasdaq,Economic and Statistical Research Specialist,Philadelphia,PA,data_science
c955,ru_NTRA,Natera,Senior Scientist - Bio Research,San Carlos,CA,data_science
c956,ru_NBHC,National Bank,Digital Data Scientist,Los Angeles,CA,data_science
c957,ru_NRC,National Research,Entertainment Research Analyst,Los Angeles,CA,data_science
c958,f1000_67,Nationwide,Specialist - Data Science,Columbus,OH,data_science
c959,glassdoor_78,Navy Federal Credit Union,Member Research Strategist II,Vienna,VA,data_science
c960,ru_NEOG,Neogen,Research Technician,Lansing,MI,data_science
c961,ru_NEO,Neogenomics,Clinical Laboratory Scientist II,Carlsbad,CA,data_science
c962,f1000_467,NetApp,Data Science Analyst,Boulder,CO,data_science
c963,f1000_313,Netflix,Senior Data Scientist,Los Gatos,CA,data_science
c964,ru_NBIX,Neurocrine Biosciences,Scientist - Analytical Research,San Diego,CA,data_science
c965,ru_NVRO,Nevro,Research Scientist,Redwood City,CA,data_science
c966,nasdaq_NEWR,New Relic,Machine Learning Software Engineer - Data Exploration Team,Portland,OR,data_science
c967,f1000_64,New York Life Insurance,Data Science - Underwriting Analytics,New York,NY,data_science
c968,ru_NYT,New York Times,Data Scientist,New York,NY,data_science
c969,glassdoor_113,NewYork-Presbyterian Hospital,Data Scientist,Manhattan,NY,data_science
c970,f1000_207,Newell Brands,Data Scientist - Supply Chain,Atlanta,GA,data_science
c971,f1000_169,NextEra Energy,Data Scientist,Miami,FL,data_science
c972,ru_NLSN,Nielsen,Sr Data Scientist,Oldsmar,FL,data_science
c973,f1000_87,Nike,Senior Data Scientist,Beaverton,OR,data_science
c974,nasdaq_NOK,Nokia,Robotics Mechanical Engineer - Bell Labs Research,Murray Hill,NJ,data_science
c975,f1000_187,Nordstrom,Senior Data Engineer,Seattle,WA,data_science
c976,f1000_283,Norfolk Southern,Data Scientist/Machine Learning Trainee,Atlanta,GA,data_science
c977,f1000_113,Northrop Grumman,Data Scientist 4,San Diego,CA,data_science
c978,glassdoor_101,Northside Hospital,Clinical Research Coordinator,Atlanta,GA,data_science
c979,ru_NWE,Northwestern,Scientific Editor,Chicago,IL,data_science
c980,f1000_96,Northwestern Mutual,Principal Data Engineer,New York,NY,data_science
c981,ru_NOVT,Novanta,Computer Vision / Machine Learning Engineer - JADAK,North Syracuse,NY,data_science
c982,ru_NVAX,Novavax,Scientist II,Gaithersburg,MD,data_science
c983,nasdaq_NTNX,Nutanix,Data Engineer,San Jose,CA,data_science
c984,ru_NUVA,Nuvasive,Lead Clinical Scientist,San Diego,CA,data_science
c985,f1000_386,Nvidia,Compiler Verification Engineer - Machine Learning,Santa Clara,CA,data_science
c986,f1000_322,O'Reilly Auto Parts,Data Engineer II,Springfield,MO,data_science
c987,f1000_277,Occidental Petroleum,Sr Scientist,Wichita,KS,data_science
c988,ru_OCUL,Ocular Therapeutix,QC Scientist,Bedford,MA,data_science
c989,nasdaq_OKTA,Okta,Senior Data Engineer,San Francisco,CA,data_science
c990,f1000_466,Olin,Research Scientist,Freeport,TX,data_science
c991,vault_104,Oliver Wyman,Data Scientist,New York,NY,data_science
c992,ru_OMER,Omeros,Principal Scientist / Associate Director - Toxicology,Seattle,WA,data_science
c993,nasdaq_OMCL,Omnicell,Data Scientist,Mountain View,CA,data_science
c994,f1000_601,OneMain,Data Scientist,Wilmington,DE,data_science
c995,forbes_65,Optimizely,Senior Software Engineer - Machine Learning,San Francisco,CA,data_science
c996,ru_OSUR,Orasure Technologies,Market Research Analyst,Bethlehem,PA,data_science
c997,forbes_91,Outreach,Data Science Engineering Manager,Seattle,WA,data_science
c998,f1000_998,Overstock.com,Machine Learning Scientist,Midvale,UT,data_science
c999,f1000_287,Owens & Minor,TRAINING & SAFETY COORDINATOR,Knoxville,TN,data_science
c1000,f1000_457,Owens Corning,Sr Scientist II - Thermoset,Granville,OH,data_science
c1001,f1000_165,PNC Financial Services Group,Data Scientist,Pittsburgh,PA,data_science
c1002,f1000_182,PPG Industries,Lead Data Scientist,Pittsburgh,PA,data_science
c1003,f1000_364,PPL,Associate Data Scientist/Data Scientist,Allentown,PA,data_science
c1004,ru_PRAA,PRA,Data Scientist,Norfolk,VA,data_science
c1005,nasdaq_PRO,PROS,Sr Data Scientist,Houston,TX,data_science
c1006,nasdaq_PTC,PTC,Sr Scientist - Bioanalysis,South Plainfield,NJ,data_science
c1007,f1000_334,PVH,Clinical Lab Scientist II,National City,CA,data_science
c1008,f1000_163,Paccar,Data Scientist,Renton,WA,data_science
c1009,nasdaq_PANW,Palo Alto Networks,Data Scientist,Santa Clara,CA,data_science
c1010,ru_P,Pandora Media,Data Engineer,Boulder,CO,data_science
c1011,f1000_823,Parexel,Scientist - Scientific & Medical Services,Billerica,MA,data_science
c1012,nasdaq_PKE,Park Electrochemical,R&D Sr Scientist,Newton,KS,data_science
c1013,f1000_263,PayPal,Data Scientist,San Jose,CA,data_science
c1014,f1000_736,Paychex,Sr Manager - Data Science & Predictive Analytics,Rochester,NY,data_science
c1015,nasdaq_PCTY,Paylocity,Data Engineer,Schaumburg,IL,data_science
c1016,cnbc_19,Peloton,Scientist - Medicinal Chemistry,Dallas,TX,data_science
c1017,f1000_43,PepsiCo,Data Scientist,New York,NY,data_science
c1018,f1000_874,PerkinElmer,Sr LC Applications Scientist,Shelton,CT,data_science
c1019,ru_PRGO,Perrigo,Lab Information Systems Administrator / Scientist,Allegan,MI,data_science
c1020,nasdaq_PRSP,Perspecta,Data Scientist IV,Chantilly,VA,data_science
c1021,ru_PFNX,Pfenex,Scientist - Downstream Processing,San Diego,CA,data_science
c1022,f1000_53,Pfizer,Senior Data Scientist,Groton,CT,data_science
c1023,cnbc_35,Pinterest,Measurement Data Scientist,San Francisco,CA,data_science
c1024,nasdaq_PVTL,Pivotal Software,Senior Data Engineer Presales,Los Angeles,CA,data_science
c1025,f1000_794,Plexus,User Research & Human Factors Lead,Raleigh,NC,data_science
c1026,nasdaq_PS,Pluralsight,Machine Learning Engineer,South Jordan,UT,data_science
c1027,ru_PNC,Pnc Financial,Data Scientist,Pittsburgh,PA,data_science
