company,job,location,job_keyword,job_type,qry_company,list_id
UiPath,Marketing Project Coordinator,"New York, NY",machine learning,data_science,UiPath,forbes_13
UiPath,Site Reliability Engineering Manager,"Bellevue, WA",machine learning,data_science,UiPath,forbes_13
UiPath,"Senior Consultant, Sales Education and Enablement","New York, NY",machine learning,data_science,UiPath,forbes_13
UiPath,Technical Project Manager AI,"Bellevue, WA",machine learning,data_science,UiPath,forbes_13
UiPath,Global Account Manager,"Bellevue, WA",machine learning,data_science,UiPath,forbes_13
Snowflake Computing,Senior Data Analyst,"San Mateo, CA",data scientist,data_science,Snowflake,forbes_16
Snowflake Computing,"Data Scientist, Finance","San Mateo, CA",data scientist,data_science,Snowflake,forbes_16
Snowflake Computing,Sr. Product Designer,"San Mateo, CA",data scientist,data_science,Snowflake,forbes_16
Snowflake Computing,Senior Front-End Engineer,"San Mateo, CA",data scientist,data_science,Snowflake,forbes_16
Snowflake Computing,Senior Software Engineer - Machine Learning,"Seattle, WA",machine learning,data_science,Snowflake,forbes_16
Snowflake Computing,Systems Engineer,"San Mateo, CA",machine learning,data_science,Snowflake,forbes_16
Snowflake Computing,Senior Software Engineer - Data Platform,"San Mateo, CA",machine learning,data_science,Snowflake,forbes_16
"Cylance, Inc.",Staff Data Scientist,"Irvine, CA 92618",data scientist,data_science,Cylance,forbes_17
"Cylance, Inc.",Linux QA Engineer,"Irvine, CA 92618",machine learning,data_science,Cylance,forbes_17
"Cylance, Inc.",QA Engineer - Salesforce,"Irvine, CA 92618",machine learning,data_science,Cylance,forbes_17
"Cylance, Inc.",ThreatZero Consultant,Texas,machine learning,data_science,Cylance,forbes_17
"Cylance, Inc.",Staff Data Scientist,"Irvine, CA 92618",machine learning,data_science,Cylance,forbes_17
"Cylance, Inc.",Security Engineer – Vehicle Security Team,Texas,machine learning,data_science,Cylance,forbes_17
"Cylance, Inc.",Senior Software Engineer in Test - Linux,"Irvine, CA 92618",machine learning,data_science,Cylance,forbes_17
"Cylance, Inc.",Senior Software Engineer - Python (Contract),"Irvine, CA 92618",machine learning,data_science,Cylance,forbes_17
"Cylance, Inc.",Staff Software Engineer,"Irvine, CA 92618",machine learning,data_science,Cylance,forbes_17
"Cylance, Inc.",Staff Software Engineer - .NET,"Irvine, CA 92618",machine learning,data_science,Cylance,forbes_17
Confluent,Data Science Engineer,"Palo Alto, CA 94301 (Professorville area)",data scientist,data_science,Confluent,forbes_30
Gusto,"Software Engineer, Data","San Francisco, CA",data scientist,data_science,Gusto,forbes_32
Gusto,"Software Engineering Lead, Risk Engineering","San Francisco, CA",data scientist,data_science,Gusto,forbes_32
Databricks,Full Stack Engineer - Databricks Workspace,"San Francisco, CA",data scientist,data_science,Databricks,forbes_34
Databricks,Resident Solutions Architect,"San Francisco, CA",data scientist,data_science,Databricks,forbes_34
Databricks,Senior Cloud Security Engineer,"San Francisco, CA",data scientist,data_science,Databricks,forbes_34
Databricks,"Senior Partner Marketing Manager, Azure Databricks","Seattle, WA",data scientist,data_science,Databricks,forbes_34
Databricks,GTM Sourcer,"San Francisco, CA",machine learning,data_science,Databricks,forbes_34
Databricks,Software Engineer - Python Environment,"San Francisco, CA",machine learning,data_science,Databricks,forbes_34
Databricks,Full Stack Engineer - Databricks Workspace,"San Francisco, CA",machine learning,data_science,Databricks,forbes_34
Uptake,Senior Data Scientist (Anomaly Detection),"Chicago, IL",data scientist,data_science,Uptake,forbes_36
Uptake,Senior Data Scientist,"Chicago, IL",data scientist,data_science,Uptake,forbes_36
Uptake,Data Engineer,"Chicago, IL",data scientist,data_science,Uptake,forbes_36
Uptake,Data Scientist,"Chicago, IL",data scientist,data_science,Uptake,forbes_36
Uptake,Data Scientist Lead,"Chicago, IL",data scientist,data_science,Uptake,forbes_36
Uptake,Director of Data Science,"Chicago, IL",data scientist,data_science,Uptake,forbes_36
Uptake,Data Science Manager,"Chicago, IL",data scientist,data_science,Uptake,forbes_36
Uptake,Machine Learning Engineer,"Chicago, IL",data scientist,data_science,Uptake,forbes_36
Uptake,Machine Learning Engineer,"Chicago, IL",machine learning,data_science,Uptake,forbes_36
Uptake,Data Engineer,"Chicago, IL",machine learning,data_science,Uptake,forbes_36
Uptake,Senior Data Scientist (Anomaly Detection),"Chicago, IL",machine learning,data_science,Uptake,forbes_36
Uptake,Senior Data Scientist,"Chicago, IL",machine learning,data_science,Uptake,forbes_36
Uptake,Data Scientist,"Chicago, IL",machine learning,data_science,Uptake,forbes_36
Uptake,Data Scientist Lead,"Chicago, IL",machine learning,data_science,Uptake,forbes_36
Uptake,Director of Data Science,"Chicago, IL",machine learning,data_science,Uptake,forbes_36
Uptake,Data Science Manager,"Chicago, IL",machine learning,data_science,Uptake,forbes_36
Uptake,Data Science Software Engineer,"Chicago, IL",machine learning,data_science,Uptake,forbes_36
Automation Anywhere,Principal Product Manager - Cognitive,"San Jose, CA",machine learning,data_science,Automation Anywhere,forbes_37
Automation Anywhere,"Principal Product Manager, Virtual Desktop Infrastructure","San Jose, CA",machine learning,data_science,Automation Anywhere,forbes_37
avidxchange,"Operations Specialist, AvidBill Services","Charlotte, NC 28206 (Tryon Hills area)",machine learning,data_science,AvidXchange,forbes_41
avidxchange,Senior Business Insights Analyst,"Charlotte, NC 28206 (Tryon Hills area)",machine learning,data_science,AvidXchange,forbes_41
ServiceTitan,Senior Architect,"Los Angeles, CA",machine learning,data_science,ServiceTitan,forbes_45
Turbonomic,Senior Software Engineer (Cloud),Remote,machine learning,data_science,Turbonomic,forbes_50
DataStax,Data Scientist Team Lead,United States,machine learning,data_science,DataStax,forbes_51
Oerlikon Surface Solutions Segment,Technician 1 (On-Call),"Lake Orion, MI",machine learning,data_science,Segment,forbes_52
Oerlikon Surface Solutions Segment,"Shipping/Receiving Clerk (Inspector) Elgin, IL","Elgin, IL",machine learning,data_science,Segment,forbes_52
Welltok,Senior Data Analyst,"Burlington, MA 01803",machine learning,data_science,Welltok,forbes_57
Dataminr,Research Scientist (Machine Learning/Deep Learning),"New York, NY",data scientist,data_science,Dataminr,forbes_58
Dataminr,Research Scientist (Computer Vision),"New York, NY",data scientist,data_science,Dataminr,forbes_58
Dataminr,"Research Scientist (NLP, IR, Complex Networks, Recommender Systems)","New York, NY",data scientist,data_science,Dataminr,forbes_58
Dataminr,"Research Internship (Spring/Summer 2019, Ph.D. candidates)","New York, NY",data scientist,data_science,Dataminr,forbes_58
Dataminr,"Research Scientist (HCI, Human Factors, Cognitive Psychology)","New York, NY",data scientist,data_science,Dataminr,forbes_58
Dataminr,DevOps Engineer,"Bozeman, MT",data scientist,data_science,Dataminr,forbes_58
Dataminr,Senior Software Engineer in Test,"New York, NY",data scientist,data_science,Dataminr,forbes_58
Dataminr,Data Scientist,"New York, NY",machine learning,data_science,Dataminr,forbes_58
Dataminr,Research Scientist (Computer Vision),"New York, NY",machine learning,data_science,Dataminr,forbes_58
Dataminr,Senior Data Analyst,"New York, NY",machine learning,data_science,Dataminr,forbes_58
Dataminr,"Research Internship (Spring/Summer 2019, Ph.D. candidates)","New York, NY",machine learning,data_science,Dataminr,forbes_58
Dataminr,Senior Software Engineer in Test,"New York, NY",machine learning,data_science,Dataminr,forbes_58
Dataminr,Senior Analytics Database Engineer,"New York, NY",machine learning,data_science,Dataminr,forbes_58
Dataminr,Senior Analytics Pipeline Engineer,"New York, NY",machine learning,data_science,Dataminr,forbes_58
Dataminr,"Research Scientist (HCI, Human Factors, Cognitive Psychology)","New York, NY",machine learning,data_science,Dataminr,forbes_58
Dataminr,Senior Business Intelligence Engineer,"New York, NY",machine learning,data_science,Dataminr,forbes_58
Asana,"Recruiting Partner, Tech","San Francisco, CA 94103 (South Of Market area)",data scientist,data_science,Asana,forbes_62
Optimizely,Senior Data Analyst,"San Francisco, CA 94105 (Financial District area)",machine learning,data_science,Optimizely,forbes_65
Optimizely,Senior Software Engineer - Machine Learning,"San Francisco, CA 94105 (Financial District area)",machine learning,data_science,Optimizely,forbes_65
Illumio,"New College Graduate, 2019, Quality Engineer in Test","Sunnyvale, CA",machine learning,data_science,Illumio,forbes_68
Illumio,Senior Application Security Engineer,"Sunnyvale, CA",machine learning,data_science,Illumio,forbes_68
Illumio,Site Reliability Engineer,"Sunnyvale, CA",machine learning,data_science,Illumio,forbes_68
Illumio,Technical Trainer/Course Developer,"Sunnyvale, CA",machine learning,data_science,Illumio,forbes_68
Health Catalyst,Sr. Software Engineer – Data Science,"Salt Lake City, UT 84121",data scientist,data_science,Health Catalyst,forbes_70
NYU Langone Health,Director-Corporate IT Systems,"New York, NY 10016 (Gramercy area)",data scientist,data_science,Health Catalyst,forbes_70
Kantar Health,Senior Biostatistician,"New York, NY",machine learning,data_science,Health Catalyst,forbes_70
Health Catalyst,Sr. Data Scientist - Life Sciences,"Boston, MA",machine learning,data_science,Health Catalyst,forbes_70
Health Catalyst,Technical Director,"Philadelphia, PA",machine learning,data_science,Health Catalyst,forbes_70
Health Catalyst,Jr. DevOps Engineer - Platform,"Salt Lake City, UT 84121",machine learning,data_science,Health Catalyst,forbes_70
Health Catalyst,Sr. Software Engineer – Data Science,"Salt Lake City, UT 84121",machine learning,data_science,Health Catalyst,forbes_70
Health Catalyst,Sr. Software Engineer - Touchstone,"Salt Lake City, UT 84121",machine learning,data_science,Health Catalyst,forbes_70
Health Catalyst,Senior Command Center Engineer,"Salt Lake City, UT 84121",machine learning,data_science,Health Catalyst,forbes_70
Health Catalyst,"VP, Sales","Salt Lake City, UT 84121",machine learning,data_science,Health Catalyst,forbes_70
DigitalOcean,Senior Data Engineer,"New York, NY",machine learning,data_science,DigitalOcean,forbes_72
New American Economy,Data Analyst & Research Associate,"New York, NY",data scientist,data_science,American Well,forbes_74
American Express,Sr. Engineer II - Data Scientist,United States,data scientist,data_science,American Well,forbes_74
American Express,Campus Graduate – 2019 Data Scientists / Analytics Managers / Product Managers Full-Time Opportunities in Credit & Fraud Risk,United States,data scientist,data_science,American Well,forbes_74
American Chemical Society,Information Scientist,"Columbus, OH",data scientist,data_science,American Well,forbes_74
First American,Senior Data Analyst,"Santa Ana, CA 92707",data scientist,data_science,American Well,forbes_74
American Red Cross,Scientist - HLA Laboratory,"Philadelphia, PA 19152 (Rhawnhurst area)",data scientist,data_science,American Well,forbes_74
American Family Insurance,Senior Data Science Engineer,"Madison, WI",data scientist,data_science,American Well,forbes_74
American Environmental Assessment,Geologist/ Environmental Scientist,"Brooklyn, NY",data scientist,data_science,American Well,forbes_74
"American Environmental Assessment & Solutions, Inc",Geologist/ Environmental Scientist,"Brooklyn, NY 11216 (Bedford-Stuyvesant area)",data scientist,data_science,American Well,forbes_74
American Eagle Paper Mills,Machine Room Superintendent,"Tyrone, PA 16686",machine learning,data_science,American Well,forbes_74
American Express,UX/UI Designer,"Sunrise, FL",machine learning,data_science,American Well,forbes_74
American Institutes for Research,"Manager, Math Test Development","Washington, DC",machine learning,data_science,American Well,forbes_74
American Express,Engineer,United States,machine learning,data_science,American Well,forbes_74
American Public University System,Online Program Director - Mathematics / Data Science,Remote,machine learning,data_science,American Well,forbes_74
American Express,Sr. Engineer II - Data Scientist,United States,machine learning,data_science,American Well,forbes_74
American Institutes for Research,Software Engineer I,"Naperville, IL",machine learning,data_science,American Well,forbes_74
American Chemical Society,Senior Modeler,"Washington, DC 20036 (Downtown area)",machine learning,data_science,American Well,forbes_74
American Express,Campus Graduate – 2019 Data Scientists / Analytics Managers / Product Managers Full-Time Opportunities in Credit & Fraud Risk,United States,machine learning,data_science,American Well,forbes_74
C3,Data Scientist (Federal),"Redwood City, CA 94063",data scientist,data_science,C3 IoT,forbes_75
C3,"Software Engineer, Applications and Platform – Early Professional (2019)","Redwood City, CA 94063",data scientist,data_science,C3 IoT,forbes_75
C3,Product Manager,"Redwood City, CA 94063",data scientist,data_science,C3 IoT,forbes_75
C3,Product Manager (Federal),"Redwood City, CA 94063",data scientist,data_science,C3 IoT,forbes_75
C3,Forward Deployed Solution Engineer / Sales Engineer – Early Professional (2019),"Redwood City, CA 94063",data scientist,data_science,C3 IoT,forbes_75
C3,Director - Analyst Relations,"Redwood City, CA 94063",data scientist,data_science,C3 IoT,forbes_75
C3,Data Scientist (Federal),"Redwood City, CA 94063",machine learning,data_science,C3 IoT,forbes_75
C3,Forward Deployed Solution Engineer / Sales Engineer – Early Professional (2019),"Redwood City, CA 94063",machine learning,data_science,C3 IoT,forbes_75
C3,Director - Analyst Relations,"Redwood City, CA 94063",machine learning,data_science,C3 IoT,forbes_75
Evernote,Senior Software Engineer,"San Diego, CA",machine learning,data_science,Evernote,forbes_81
Sumo Logic,Senior Product Designer,"Redwood City, CA 94063",machine learning,data_science,Sumo Logic,forbes_86
Sumo Logic,Security Researcher,"Redwood City, CA 94063",machine learning,data_science,Sumo Logic,forbes_86
Sumo Logic,Webmaster - Marketing Operations,"Redwood City, CA 94063",machine learning,data_science,Sumo Logic,forbes_86
Sumo Logic,Backend Software Engineer -Distributed Systems (all levels),"Redwood City, CA 94063",machine learning,data_science,Sumo Logic,forbes_86
Sumo Logic,Solutions Engineer,"Redwood City, CA 94063",machine learning,data_science,Sumo Logic,forbes_86
Sumo Logic,Enterprise Sales Engineer - Security / DevOps,"Kansas City, MO",machine learning,data_science,Sumo Logic,forbes_86
Sumo Logic,"Lead, Distributed Systems Software Engineer","Denver, CO",machine learning,data_science,Sumo Logic,forbes_86
Sumo Logic,Distributed Systems - Backend Software Engineer,"Denver, CO",machine learning,data_science,Sumo Logic,forbes_86
Sumo Logic,Senior Frontend Developer - UI Engineer,"Redwood City, CA 94063",machine learning,data_science,Sumo Logic,forbes_86
Carta,Senior+ Data Product Engineer,"New York, NY",machine learning,data_science,Carta,forbes_87
Carta,Senior+ Data Infrastructure Engineer,"San Francisco, CA",machine learning,data_science,Carta,forbes_87
Netskope,Sr. Software Engineer - Malware & Threat Protection,"Santa Clara, CA",machine learning,data_science,Netskope,forbes_88
Outreach,"Full Stack Engineer, Data Science Team","Seattle, WA",machine learning,data_science,Outreach,forbes_91
Global Media Outreach,Software Developer,"Plano, TX 75024",machine learning,data_science,Outreach,forbes_91
Outreach,"Senior Marketing Analyst, Advanced Analytics","San Francisco, CA",machine learning,data_science,Outreach,forbes_91
Outreach,Senior Communications Manager,"Seattle, WA",machine learning,data_science,Outreach,forbes_91
Exabeam,Software Engineer - Advanced Analytics,"San Mateo, CA 94403 (Sugerloaf area)",machine learning,data_science,Exabeam,forbes_93
Exabeam,Big Data Engineer,"San Mateo, CA 94403 (Sugerloaf area)",machine learning,data_science,Exabeam,forbes_93
Exabeam,Product Designer,"San Mateo, CA 94403 (Sugerloaf area)",machine learning,data_science,Exabeam,forbes_93
Exabeam,Software Engineer -Web/Front-End,"San Mateo, CA 94403 (Sugerloaf area)",machine learning,data_science,Exabeam,forbes_93
Exabeam,Software Engineer - Incident Response,"San Mateo, CA 94403 (Sugerloaf area)",machine learning,data_science,Exabeam,forbes_93
Exabeam,Deployment Automation Engineer,"San Mateo, CA 94403 (Sugerloaf area)",machine learning,data_science,Exabeam,forbes_93
Exabeam,IT Helpdesk Engineer,"San Mateo, CA 94403 (Sugerloaf area)",machine learning,data_science,Exabeam,forbes_93
Exabeam,Technical Writer,"San Mateo, CA 94403 (Sugerloaf area)",machine learning,data_science,Exabeam,forbes_93
Exabeam,Product Owner - Behavioral Analytics,"San Mateo, CA 94403 (Sugerloaf area)",machine learning,data_science,Exabeam,forbes_93
Namely,Principal Data Scientist,"New York, NY 10001 (Chelsea area)",machine learning,data_science,Namely,forbes_95
Namely,Staff Data Engineer,"New York, NY",machine learning,data_science,Namely,forbes_95
Uber,Data Scientist - Uber for Business (NYC),"New York, NY 10018 (Clinton area)",data scientist,data_science,Uber,cnbc_1
Uber,Data Scientist - Maps,"San Francisco, CA 94103 (South Of Market area)",data scientist,data_science,Uber,cnbc_1
Uber,2019 PhD Data Scientist Internship - UberEverything,"San Francisco, CA 94103 (South Of Market area)",data scientist,data_science,Uber,cnbc_1
Uber,Market Research Data Scientist - Uber ATG,"Pittsburgh, PA 15201 (Central Lawrenceville area)",data scientist,data_science,Uber,cnbc_1
Uber,"Data Scientist - Machine Learning, Ad Tech","Santa Monica, CA 90401",data scientist,data_science,Uber,cnbc_1
Uber,"Data Scientist, Customer Conversations","San Francisco, CA 94105 (Financial District area)",data scientist,data_science,Uber,cnbc_1
Uber,2019 PhD Data Scientist Internship - Marketplace,"San Francisco, CA 94103 (South Of Market area)",data scientist,data_science,Uber,cnbc_1
Uber,2019 PhD Data Scientist Internship - Consumer,"San Francisco, CA 94103 (South Of Market area)",data scientist,data_science,Uber,cnbc_1
Uber,"User Experience Researcher, Uber Eats","San Francisco, CA 94103 (South Of Market area)",data scientist,data_science,Uber,cnbc_1
Uber,"Software Engineer - Machine Learning, Uber Eats","New York, NY 10018 (Clinton area)",machine learning,data_science,Uber,cnbc_1
Uber,"User Experience Researcher, Uber Eats","San Francisco, CA 94103 (South Of Market area)",machine learning,data_science,Uber,cnbc_1
Uber,Data Scientist - Uber for Business (NYC),"New York, NY 10018 (Clinton area)",machine learning,data_science,Uber,cnbc_1
Uber,"Data Scientist - Machine Learning, Ad Tech","Santa Monica, CA 90401",machine learning,data_science,Uber,cnbc_1
Uber,Market Research Data Scientist - Uber ATG,"Pittsburgh, PA 15201 (Central Lawrenceville area)",machine learning,data_science,Uber,cnbc_1
Uber,Research Internship,"San Francisco, CA 94107 (South Of Market area)",machine learning,data_science,Uber,cnbc_1
Uber,Data Scientist - Maps,"San Francisco, CA 94103 (South Of Market area)",machine learning,data_science,Uber,cnbc_1
Uber,2019 PhD Data Scientist Internship - UberEverything - New York,"New York, NY 10018 (Clinton area)",machine learning,data_science,Uber,cnbc_1
Uber,Sr Mechanical Design Engineer,"Palo Alto, CA 94304",machine learning,data_science,Uber,cnbc_1
Airbnb,"Software Engineer, Data Applications, Homes","San Francisco, CA 94103 (South Of Market area)",data scientist,data_science,Airbnb,cnbc_2
Airbnb,CS Data Integration Engineer,"Portland, OR",data scientist,data_science,Airbnb,cnbc_2
Airbnb,"Android Software Engineer, Airbnb Plus","San Francisco, CA 94103 (South Of Market area)",data scientist,data_science,Airbnb,cnbc_2
Airbnb,"Frontend Software Engineer, Airbnb Plus","San Francisco, CA 94103 (South Of Market area)",data scientist,data_science,Airbnb,cnbc_2
Airbnb,"Software Engineer, Experimentation","San Francisco, CA 94103 (South Of Market area)",data scientist,data_science,Airbnb,cnbc_2
Airbnb,"iOS Software Engineer, Trips Platform","San Francisco, CA 94103 (South Of Market area)",data scientist,data_science,Airbnb,cnbc_2
Airbnb,"Software Engineer, Frontend","San Francisco, CA 94103 (South Of Market area)",data scientist,data_science,Airbnb,cnbc_2
Airbnb,"Software Engineer, Full Stack (Portland)","Portland, OR",data scientist,data_science,Airbnb,cnbc_2
Airbnb,"Android Software Engineer, Trips Platform","San Francisco, CA 94103 (South Of Market area)",data scientist,data_science,Airbnb,cnbc_2
Airbnb,"iOS Software Engineer, Airbnb Plus","San Francisco, CA 94103 (South Of Market area)",machine learning,data_science,Airbnb,cnbc_2
Airbnb,"Software Engineer, Machine Learning, Trips Platform","San Francisco, CA 94103 (South Of Market area)",machine learning,data_science,Airbnb,cnbc_2
Airbnb,"Software Engineer, Internationalization","San Francisco, CA 94103 (South Of Market area)",machine learning,data_science,Airbnb,cnbc_2
Airbnb,"Frontend Software Engineer, Airbnb Plus","San Francisco, CA 94103 (South Of Market area)",machine learning,data_science,Airbnb,cnbc_2
Airbnb,"Software Engineer, Data Applications, Homes","San Francisco, CA 94103 (South Of Market area)",machine learning,data_science,Airbnb,cnbc_2
Airbnb,"Software Engineer, Notifications Infrastructure","San Francisco, CA 94103 (South Of Market area)",machine learning,data_science,Airbnb,cnbc_2
Airbnb,Security CSIRT Engineer,"San Francisco, CA 94103 (South Of Market area)",machine learning,data_science,Airbnb,cnbc_2
Airbnb,CS Data Integration Engineer,"Portland, OR",machine learning,data_science,Airbnb,cnbc_2
Airbnb,Computer Security Incident Response Team (CSIRT) Manager,"San Francisco, CA 94103 (South Of Market area)",machine learning,data_science,Airbnb,cnbc_2
Lyft,"Research Scientist, Insurance","San Francisco, CA",data scientist,data_science,Lyft,cnbc_4
Lyft,Research Scientist,"San Francisco, CA",data scientist,data_science,Lyft,cnbc_4
Lyft,"Data Scientist, Decision Science Products","San Francisco, CA",data scientist,data_science,Lyft,cnbc_4
Lyft,Data Analyst,"New York, NY",data scientist,data_science,Lyft,cnbc_4
Lyft,"Research Scientist, Decision Science Products","San Francisco, CA",data scientist,data_science,Lyft,cnbc_4
Lyft,Director of Science,"San Francisco, CA",data scientist,data_science,Lyft,cnbc_4
Lyft,"Engineering Manager, Data Engineering","San Francisco, CA",data scientist,data_science,Lyft,cnbc_4
Lyft,"Software Engineer, Machine Learning","San Francisco, CA",data scientist,data_science,Lyft,cnbc_4
Lyft,Research Science Manager,"San Francisco, CA",data scientist,data_science,Lyft,cnbc_4
Lyft,Research Scientist,"San Francisco, CA",machine learning,data_science,Lyft,cnbc_4
Lyft,"Software Engineer, Machine Learning","San Francisco, CA",machine learning,data_science,Lyft,cnbc_4
Lyft,"Data Scientist, Decision Science Products","San Francisco, CA",machine learning,data_science,Lyft,cnbc_4
Lyft,"Technical Recruiter, Machine Learning","San Francisco, CA",machine learning,data_science,Lyft,cnbc_4
Lyft,"Research Scientist, Decision Science Products","San Francisco, CA",machine learning,data_science,Lyft,cnbc_4
Lyft,"Software Engineer, Mapping - Palo Alto","Palo Alto, CA",machine learning,data_science,Lyft,cnbc_4
Lyft,"Engineering Manager, Mapping","San Francisco, CA",machine learning,data_science,Lyft,cnbc_4
Lyft,"Research Science Manager, Decision Science Products","San Francisco, CA",machine learning,data_science,Lyft,cnbc_4
Lyft,Technical Program Manager,"San Francisco, CA",machine learning,data_science,Lyft,cnbc_4
Udacity,"Front End Engineer, Classroom","Mountain View, CA 94040",machine learning,data_science,Udacity,cnbc_7
Udacity,"Senior Manager, Brand Experience & Events","Mountain View, CA 94040",machine learning,data_science,Udacity,cnbc_7
Udacity,"Senior Full-Stack Engineer, Growth","Mountain View, CA 94040",machine learning,data_science,Udacity,cnbc_7
Udacity,Senior Financial Analyst,"Mountain View, CA 94040",machine learning,data_science,Udacity,cnbc_7
Udacity,Senior Technical Recruiter,"Mountain View, CA 94040",machine learning,data_science,Udacity,cnbc_7
Udacity,Growth Marketing Manager,"Mountain View, CA 94040",machine learning,data_science,Udacity,cnbc_7
Udacity,Senior Growth Product Manager,"Mountain View, CA 94040",machine learning,data_science,Udacity,cnbc_7
Udacity,HR Business Partner,"Mountain View, CA 94040",machine learning,data_science,Udacity,cnbc_7
Udacity,Senior Brand Marketing Manager,"Mountain View, CA 94040",machine learning,data_science,Udacity,cnbc_7
Coinbase,Senior Data Platform Engineer,"San Francisco, CA 94111 (Financial District area)",machine learning,data_science,Coinbase,cnbc_9
Oscar Insurance,Director of Consumer Product Marketing,"New York, NY 10012 (Little Italy area)",data scientist,data_science,Oscar Health,cnbc_11
Oscar Insurance,Actuary,"New York, NY 10012 (Little Italy area)",data scientist,data_science,Oscar Health,cnbc_11
Oscar Insurance,Operations Engineer,"New York, NY 10012 (Little Italy area)",data scientist,data_science,Oscar Health,cnbc_11
Oscar Insurance,"Regulatory Counsel, Medicare","New York, NY 10012 (Little Italy area)",data scientist,data_science,Oscar Health,cnbc_11
Oscar Insurance,Actuary - Medicare Advantage,"New York, NY 10012 (Little Italy area)",data scientist,data_science,Oscar Health,cnbc_11
Oscar Insurance,"Senior Product Manager, Search","New York, NY 10012 (Little Italy area)",machine learning,data_science,Oscar Health,cnbc_11
"Peloton Advantage, LLC",Health Economics Modeling Scientist - REMOTE OPPORTUNITY!,"Parsippany, NJ 07054",data scientist,data_science,Peloton,cnbc_19
"Peloton Advantage, LLC","Director, Health Economics and Outcomes Research (HEOR) - REMOTE OPPORTUNITY!","Parsippany, NJ 07054",data scientist,data_science,Peloton,cnbc_19
Ginkgo Bioworks,Machine Learning Expert - Computational Biology,"Boston, MA",data scientist,data_science,Ginkgo Bioworks,cnbc_20
Ginkgo Bioworks,Automation Padawan (1-year paid internship),"Boston, MA",data scientist,data_science,Ginkgo Bioworks,cnbc_20
Ginkgo Bioworks,Scientist - Assay Development,"Boston, MA",data scientist,data_science,Ginkgo Bioworks,cnbc_20
Ginkgo Bioworks,Computational Biologist,"Boston, MA",data scientist,data_science,Ginkgo Bioworks,cnbc_20
Ginkgo Bioworks,Senior Scientist - Assay Development,"Boston, MA",data scientist,data_science,Ginkgo Bioworks,cnbc_20
Ginkgo Bioworks,Automation Engineer,"Boston, MA",data scientist,data_science,Ginkgo Bioworks,cnbc_20
Ginkgo Bioworks,Computational Biologist,"Boston, MA",machine learning,data_science,Ginkgo Bioworks,cnbc_20
Ginkgo Bioworks,Data Engineering Manager,"Boston, MA",machine learning,data_science,Ginkgo Bioworks,cnbc_20
Ginkgo Bioworks,Senior Software Engineer,"Boston, MA",machine learning,data_science,Ginkgo Bioworks,cnbc_20
WeWork,"Data Scientist, People Analytics","New York, NY 10013 (Tribeca area)",data scientist,data_science,WeWork,cnbc_22
WeWork,"Lead Instructor, Data Science","Houston, TX 77002 (Downtown area)",data scientist,data_science,WeWork,cnbc_22
WeWork,Data Engineer - Modeling,"San Francisco, CA 94105 (Financial District area)",data scientist,data_science,WeWork,cnbc_22
WeWork,Senior Data Engineer - Modeling,"San Francisco, CA 94105 (Financial District area)",data scientist,data_science,WeWork,cnbc_22
WeWork,Senior Data Scientist - Space & People Analytics,"Palo Alto, CA",data scientist,data_science,WeWork,cnbc_22
WeWork,"Senior Data Visualization Engineer, People Analytics","New York, NY 10013 (Tribeca area)",data scientist,data_science,WeWork,cnbc_22
WeWork,"Data Engineering Manager, Data & Analytics","San Francisco, CA 94105 (Financial District area)",data scientist,data_science,WeWork,cnbc_22
WeWork,"Principal Scientist, Applied Science","Palo Alto, CA",data scientist,data_science,WeWork,cnbc_22
WeWork,"Account Executive, Data Science Fellowship","Washington, DC 20005 (Logan Circle area)",data scientist,data_science,WeWork,cnbc_22
WeWork,"Data Scientist, Applied Sciences","Palo Alto, CA",machine learning,data_science,WeWork,cnbc_22
WeWork,Master Teacher - Data Science,"New York, NY 10011 (Chelsea area)",machine learning,data_science,WeWork,cnbc_22
WeWork,"Manager, Machine Learning","New York, NY 10013 (Tribeca area)",machine learning,data_science,WeWork,cnbc_22
WeWork,Software Engineer IoT - Space & People Analytics,"Palo Alto, CA",machine learning,data_science,WeWork,cnbc_22
WeWork,"Lead Instructor, Data Science","Houston, TX 77002 (Downtown area)",machine learning,data_science,WeWork,cnbc_22
WeWork,Backend Engineer - Space & People Analytics,"Palo Alto, CA",machine learning,data_science,WeWork,cnbc_22
WeWork,Senior Data Analyst,"New York, NY",machine learning,data_science,WeWork,cnbc_22
WeWork,Senior Data Scientist - Space & People Analytics,"Palo Alto, CA",machine learning,data_science,WeWork,cnbc_22
WeWork,Senior Product Manager - Data Modeling,"San Francisco, CA 94105 (Financial District area)",machine learning,data_science,WeWork,cnbc_22
LanzaTech,Process Analytical Chemist,"Skokie, IL 60077",data scientist,data_science,LanzaTech,cnbc_25
CrowdStrike,Professional Services Intern (Summer 2019),"El Segundo, CA",machine learning,data_science,Crowdstrike,cnbc_26
CrowdStrike,Systems Engineer – Build,Remote,machine learning,data_science,Crowdstrike,cnbc_26
CrowdStrike,Systems Engineer – Automation,Remote,machine learning,data_science,Crowdstrike,cnbc_26
CrowdStrike,Intel Automation Engineer,Remote,machine learning,data_science,Crowdstrike,cnbc_26
CrowdStrike,Program Manager Intern (Eng),"Kirkland, WA",machine learning,data_science,Crowdstrike,cnbc_26
CrowdStrike,Security DevOps Engineer,Remote,machine learning,data_science,Crowdstrike,cnbc_26
